"LOAN_ID","MEMBER_ID","LOAN_AMOUNT","FUNDED_AMOUNT","TERM","INTEREST_RATE","EXPECTED_DEFAULT_RATE","SERVICE_FEE_RATE","INSTALLMENT","GRADE","SUBGRADE","EMPLOYMENT_LENGTH","HOME_OWNERSHIP","ANNUAL_INCOME","ANNUAL_INCOME_VERIFIED","ACCEPTED_DATE","EXPIRATION_DATE","LISTING_DATE","CREDIT_PULL_DATE","REVIEW_STATUS_DATE","REVIEW_STATUS","DESCRIPTION","PURPOSE","ADDRESS_ZIP","ADDRESS_STATE","INVESTOR_COUNT","INITIAL_LIST_STATUS","EMP_TITLE","INITIAL_LIST_STATUS_EXPIRE_DATE","ACCOUNTS_NOW_DELINQUENT","ACCOUNTS_OPEN_IN_PAST_24_MTHS","BANK_CARDS_AMOUNT_OPEN_TO_BUY","BANK_CARDS_UTILIZATION_RATIO","DEBT_TO_INCOME_RATIO","DELINQUENCIES_IN_LAST_2_YEARS","DELINQUENT_AMOUNT","EARLIEST_CREDIT_LINE_DATE","FICO_RANGE_LOW","FICO_RANGE_HIGH","INQUIRIES_IN_LAST_6_MONTHS","MONTHS_SINCE_LAST_DELINQUENCY","MONTHS_SINCE_LAST_RECORD","MONTHS_SINCE_LAST_INQUIRY","MONTHS_SINCE_RECENT_REVOLVING_DELINQUENCY","MONTHS_SINCE_RECENT_BANK_CARD","MORTGAGE_ACCOUNTS","OPEN_ACCOUNTS","PUBLIC_RECORDS","TOTAL_BALANCE_EXCLUDING_MORTGAGE","REVOLVING_BALANCE","REVOLVING_UTILIZATION","TOTAL_BANK_CARD_LIMIT","TOTAL_ACCOUNTS","TOTAL_IL_HIGH_CREDIT_LIMIT","NUM_REV_ACCTS","MTHS_SINCE_RECENT_BC_DLQ","PUB_REC_BANKRUPTCIES","NUM_ACCTS_EVER_120_PPD","CHARGEOFF_WITHIN_12_MTHS","COLLECTIONS_12_MTHS_EXMED","TAX_LIENS","MTHS_SINCE_LAST_MAJOR_DEROG","NUM_STATS","NUM_TL_OP_PAST_12_M","MO_SIN_RCNT_TL","TO_HI_CRED_LIM","TO_CUR_BAL","AVG_CUR_BAL","NUM_BC_TL","NUM_ACTV_BC_TL","NUM_BC_STATS","PCT_TL_NVR_DLQ","NUM_TL_90_G_DPD_24_M","NUM_TL_30_DPD","NUM_TL_120_DPD_2_M","NUM_IL_TL","MO_SIN_OLD_IL_ACCT","NUM_ACTV_REV_TL","MO_SIN_OLD_REV_TL_OP","MO_SIN_RCNT_REV_TL_OP","TOTAL_REV_HI_LIM","NUM_REV_TL_BAL_GT0","NUM_OP_REV_TL","TOT_COLL_AMT","PERCENT_OF_BANK_CARDS_OVER_75_PERCENT_UTIL"
"41160966","44036759","12000.0","5500.0","36","6.39","1.3","0.78","367.19","A","A2","0","RENT","50000.0","NOT_VERIFIED","2015-02-12T22:46:00.000-08:00","2015-02-26T22:54:39.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-12T22:11:41.000-08:00","","NOT_APPROVED","","debt_consolidation","900xx","CA","0","F","Design Engineer","2015-02-13T06:00:00.000-08:00","0","3","8576","39.2","6.77","0","0.0","2004-09-12T17:00:00.000-07:00","710","714","0","","","7","","19","0","15","0","12263","6966.0","26.1","14100","28","7828","16","","0","0","0","0","0","","15","2","5","34528","12263","818","7","3","4","100","0","0","0","12","125","6","95","5","26700","6","10","0","25.0"
"41031209","43907019","10000.0","3450.0","36","6.92","1.7","0.78","308.41","A","A4","120","OWN","36774.0","NOT_VERIFIED","2015-02-14T15:01:42.000-08:00","2015-02-28T15:09:42.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:59:48.000-08:00","2015-02-14T15:09:58.000-08:00","APPROVED","","debt_consolidation","563xx","MN","0","F","Forklift Operator","2015-02-14T18:00:00.000-08:00","0","1","2418","76.7","14.16","0","0.0","1998-06-13T17:00:00.000-07:00","700","704","0","","","","","91","0","5","0","11091","9897.0","73.9","10400","10","2000","7","","0","0","0","0","0","","5","1","9","15400","11091","2218","4","3","3","100","0","0","0","3","106","4","200","91","13400","4","4","0","66.7"
"40922059","43797881","10000.0","3450.0","36","9.17","3.0","0.85","318.79","B","B2","0","RENT","400000.0","NOT_VERIFIED","2015-02-14T15:18:44.000-08:00","2015-02-28T15:23:21.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T15:14:49.000-08:00","","NOT_APPROVED","","debt_consolidation","908xx","CA","0","F","","2015-02-14T18:00:00.000-08:00","0","12","14744","40.8","1.56","1","0.0","2001-10-13T17:00:00.000-07:00","690","694","1","22","","4","22","4","0","15","0","16116","16116.0","42.9","24900","27","0","26","22","0","4","0","0","0","22","15","2","4","37600","16116","1074","8","6","6","85","1","0","0","1","119","13","160","4","37600","13","15","0","0.0"
"41100862","43976676","15000.0","8425.0","60","10.99","4.43","0.53","326.07","B","B4","120","RENT","60000.0","NOT_VERIFIED","2015-02-13T17:27:41.000-08:00","2015-02-27T17:33:10.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T17:22:54.000-08:00","","NOT_APPROVED","","credit_card","338xx","FL","0","F","Co-Manager","2015-02-13T18:00:00.000-08:00","0","5","8025","68.7","28.08","0","0.0","2002-10-13T17:00:00.000-07:00","680","684","0","","","12","","7","0","12","0","62790","19973.0","61.6","25600","22","56317","15","","0","0","0","0","0","","12","2","7","88717","62790","5233","6","5","6","100","0","0","0","7","124","6","148","7","32400","6","10","0","50.0"
"40981049","43856851","12000.0","5350.0","36","7.89","2.15","0.78","375.43","A","A5","24","OWN","90000.0","NOT_VERIFIED","2015-02-12T15:17:01.000-08:00","2015-02-26T15:19:45.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-12T15:14:36.000-08:00","2015-02-12T15:25:49.000-08:00","APPROVED","","credit_card","069xx","CT","0","F","VP","2015-02-12T18:00:00.000-08:00","0","2","4261","73.7","14.57","1","0.0","1978-12-11T16:00:00.000-08:00","660","664","0","22","","7","22","7","0","12","0","27271","14914.0","65.4","16200","16","28572","14","","0","0","0","0","0","","12","2","7","51372","27271","2479","9","5","6","81","0","0","0","2","78","7","434","7","22800","7","11","826","66.7"
"41101084","43976911","22300.0","15625.0","60","18.25","8.15","0.66","569.32","E","E1","0","MORTGAGE","66500.0","NOT_VERIFIED","2015-02-14T14:30:32.000-08:00","2015-02-28T14:36:54.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:29:34.000-08:00","","NOT_APPROVED","","debt_consolidation","809xx","CO","0","F","Electronic Tech II","2015-02-14T18:00:00.000-08:00","0","5","4317","81.7","13.3","0","0.0","2004-10-13T17:00:00.000-07:00","670","674","0","","","1","","5","4","16","0","23098","23098.0","70.2","23600","21","0","17","","0","0","0","0","0","","16","2","5","202493","189615","11851","10","9","9","100","0","0","0","0","","14","124","5","32900","14","15","0","66.7"
"41100627","43976426","13000.0","6225.0","36","6.68","1.5","0.78","399.51","A","A3","120","MORTGAGE","62000.0","SOURCE_VERIFIED","2015-02-12T14:36:18.000-08:00","2015-02-26T14:41:26.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-12T14:35:22.000-08:00","2015-02-14T09:45:21.000-08:00","APPROVED","","debt_consolidation","970xx","OR","0","W","Teacher","2015-02-13T06:00:00.000-08:00","0","5","34181","22.8","22.34","0","0.0","1991-02-11T16:00:00.000-08:00","685","689","0","","67","8","","11","0","16","1","49298","10295.0","21.9","44300","43","47692","20","","1","0","0","0","0","","16","2","8","94692","49298","3081","13","4","6","100","0","0","0","23","245","5","288","8","47000","5","8","0","16.7"
"41100902","43976719","10000.0","3075.0","60","18.84","8.2","0.66","258.53","E","E2","12","RENT","24000.0","NOT_VERIFIED","2015-02-14T15:09:34.000-08:00","2015-02-28T15:17:35.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-13T18:16:34.000-08:00","","NOT_APPROVED","","debt_consolidation","363xx","AL","0","F","Medical Receptionist ","2015-02-14T18:00:00.000-08:00","0","5","2280","69.6","25.25","0","0.0","2005-05-13T17:00:00.000-07:00","680","684","1","58","","4","","10","0","10","0","18675","5919.0","36.3","7500","16","14767","9","","0","0","0","0","0","","10","2","9","31067","18675","2075","6","3","4","93","0","0","0","7","107","4","117","10","16300","4","7","215","75.0"
"40980969","43856768","12000.0","5025.0","36","6.39","1.3","0.78","367.19","A","A2","72","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-12T13:36:07.000-08:00","2015-02-26T13:53:15.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-12T13:33:42.000-08:00","","NOT_APPROVED","","debt_consolidation","773xx","TX","0","F","service manager","2015-02-12T14:00:00.000-08:00","0","4","14014","54.8","19.44","0","0.0","1999-07-11T17:00:00.000-07:00","705","709","0","33","","10","","20","2","6","0","28909","17555.0","48.8","31000","15","14950","9","","0","0","0","0","0","","6","2","10","198614","170139","28357","6","2","2","86","0","0","0","4","187","4","129","10","36000","4","4","257","0.0"
"41000530","43876304","13000.0","5975.0","36","6.68","1.5","0.78","399.51","A","A3","108","RENT","46000.0","NOT_VERIFIED","2015-02-12T08:22:40.000-08:00","2015-02-26T08:28:44.000-08:00","2015-02-12T10:00:00.000-08:00","2015-02-12T07:13:17.000-08:00","","NOT_APPROVED","","debt_consolidation","389xx","MS","0","F","Professor","2015-02-12T10:00:00.000-08:00","0","1","437","96.9","17.11","0","0.0","2000-02-11T16:00:00.000-08:00","725","729","0","","","14","","94","0","8","0","171121","13663.0","96.9","14100","36","176638","8","","0","0","0","0","0","","8","0","14","190738","171121","24446","6","2","2","100","0","0","0","28","122","2","180","29","14100","2","3","0","100.0"
"40950640","43826425","12000.0","4950.0","36","6.92","1.7","0.78","370.09","A","A4","60","MORTGAGE","105000.0","NOT_VERIFIED","2015-02-13T10:55:45.000-08:00","2015-02-27T11:01:44.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-11T20:58:38.000-08:00","2015-02-13T11:02:04.000-08:00","APPROVED","","credit_card","967xx","HI","0","F","Nurse Practitioner","2015-02-13T14:00:00.000-08:00","0","1","10700","64.1","8.53","1","0.0","2001-04-11T17:00:00.000-07:00","705","709","0","11","","10","","4","3","8","0","30372","30372.0","58.0","29800","28","0","20","","0","0","0","0","0","","8","1","4","300188","256046","32006","9","3","4","96","0","0","0","4","125","4","166","4","52400","5","7","0","50.0"
"41171023","44046741","10000.0","2925.0","60","17.86","8.1","0.61","253.18","D","D5","0","OWN","30000.0","NOT_VERIFIED","2015-02-13T20:00:18.000-08:00","2015-02-27T20:03:51.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T04:27:00.000-08:00","","NOT_APPROVED","","credit_card","371xx","TN","0","W","Customer service specialist ","2015-02-14T18:00:00.000-08:00","0","7","2322","73.3","34.08","0","0.0","2007-09-12T17:00:00.000-07:00","680","684","1","","","6","","12","0","10","0","54590","10233.0","75.2","8700","26","50588","7","","0","0","0","0","0","","10","2","10","64188","54590","5459","4","3","4","100","0","0","0","19","89","5","37","12","13600","5","7","0","75.0"
"40981337","43857149","15000.0","7900.0","36","9.17","3.0","0.85","478.19","B","B2","72","MORTGAGE","74000.0","NOT_VERIFIED","2015-02-12T22:23:53.000-08:00","2015-02-26T22:29:12.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-12T22:23:18.000-08:00","","NOT_APPROVED","","debt_consolidation","981xx","WA","0","F","EDI Manager","2015-02-13T06:00:00.000-08:00","0","0","174","98.7","15.68","0","0.0","2000-08-12T17:00:00.000-07:00","660","664","0","25","","17","25","28","1","12","0","24930","20287.0","59.3","13500","19","15325","16","25","0","0","0","0","0","","12","0","27","312631","274283","22857","7","4","4","94","0","0","0","2","77","9","174","27","34200","9","10","0","100.0"
"41070343","43946133","20000.0","12900.0","60","12.69","4.5","0.58","451.9","C","C2","120","RENT","77000.0","NOT_VERIFIED","2015-02-11T13:19:20.000-08:00","2015-02-26T13:18:54.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-11T01:29:59.000-08:00","","NOT_APPROVED","","debt_consolidation","450xx","OH","0","W","food&beverage director","2015-02-13T02:00:00.000-08:00","0","8","2405","83.5","14.43","0","0.0","1990-06-10T17:00:00.000-07:00","670","674","3","34","","1","","5","3","12","0","24749","15818.0","81.1","14600","28","15741","15","","0","2","0","0","0","34","12","2","5","35241","24749","2062","10","6","6","92","0","0","0","10","149","10","296","5","19500","10","10","0","66.7"
"41061748","43937557","11000.0","3875.0","36","7.89","2.15","0.78","344.15","A","A5","24","RENT","119000.0","NOT_VERIFIED","2015-02-14T12:46:21.000-08:00","2015-02-28T12:48:27.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T12:43:12.000-08:00","","NOT_APPROVED","","credit_card","100xx","NY","0","F","CEO","2015-02-14T14:00:00.000-08:00","0","3","14668","54.4","10.41","0","0.0","1984-06-13T17:00:00.000-07:00","710","714","1","","","6","","2","0","11","0","33686","17532.0","53.0","32200","15","19000","14","","0","0","0","0","0","","11","3","2","52100","33686","3062","13","4","9","100","0","0","0","1","8","4","368","2","33100","4","10","0","33.3"
"40940753","43816557","22000.0","14850.0","36","9.17","3.0","0.85","701.34","B","B2","120","MORTGAGE","67000.0","NOT_VERIFIED","2015-02-13T10:22:45.000-08:00","2015-02-27T10:34:40.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-12T12:04:20.000-08:00","","NOT_APPROVED","","debt_consolidation","600xx","IL","0","F","Service Manager","2015-02-13T14:00:00.000-08:00","0","1","22339","50.7","16.23","1","0.0","1997-10-11T17:00:00.000-07:00","690","694","0","4","","21","4","21","2","10","0","26225","24657.0","51.0","45300","19","24011","15","4","0","0","0","0","0","","10","0","21","172311","113463","11346","12","4","7","94","0","0","0","2","176","5","208","21","48300","5","8","0","42.9"
"41120907","43996705","23100.0","15925.0","60","20.49","8.55","0.66","618.33","E","E4","48","OWN","69000.0","NOT_VERIFIED","2015-02-14T07:00:22.000-08:00","2015-02-28T12:19:50.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-12T08:52:05.000-08:00","","NOT_APPROVED","","other","446xx","OH","0","F","funace attendant ","2015-02-14T14:00:00.000-08:00","0","7","8112","36.6","13.16","0","0.0","2008-10-11T17:00:00.000-07:00","715","719","2","","","0","","2","1","10","0","35903","4688.0","36.6","12800","20","38287","4","","0","0","0","0","0","","10","3","2","194862","175121","17512","2","2","2","100","0","0","0","15","62","2","76","2","12800","2","2","0","50.0"
"41011698","43887517","15000.0","7800.0","36","8.18","2.2","0.85","471.3","B","B1","120","MORTGAGE","65000.0","NOT_VERIFIED","2015-02-13T06:01:28.000-08:00","2015-02-27T06:10:14.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T05:56:15.000-08:00","2015-02-13T06:16:43.000-08:00","APPROVED","","debt_consolidation","801xx","CO","0","F","Crew chief","2015-02-13T10:00:00.000-08:00","0","0","2628","70.1","5.28","0","0.0","1995-02-12T16:00:00.000-08:00","670","674","0","25","","","67","52","2","5","0","12510","12510.0","74.9","8800","11","0","7","","0","0","0","0","0","52","5","0","52","210164","163998","41000","2","2","2","70","0","0","0","2","114","3","240","52","16700","3","4","369","0.0"
"40766595","43642332","20000.0","12775.0","36","8.18","2.2","0.85","628.39","B","B1","96","MORTGAGE","142284.0","NOT_VERIFIED","2015-02-11T13:09:00.000-08:00","2015-02-26T14:20:47.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-06T08:24:22.000-08:00","","NOT_APPROVED","","credit_card","335xx","FL","0","F","Vice President","2015-02-12T18:00:00.000-08:00","0","3","7549","82.0","7.19","0","0.0","2010-11-05T17:00:00.000-07:00","685","689","0","","","10","","22","2","7","0","34447","34447.0","79.9","41900","11","0","7","","0","0","0","0","0","","7","0","15","286752","265940","37991","5","4","5","100","0","0","0","2","47","5","51","22","43100","5","6","0","80.0"
"41111069","43986881","12000.0","4725.0","36","9.17","3.0","0.85","382.55","B","B2","12","RENT","49800.0","NOT_VERIFIED","2015-02-14T06:32:36.000-08:00","2015-02-28T07:16:51.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T06:31:11.000-08:00","","NOT_APPROVED","","debt_consolidation","144xx","NY","0","F","Billing","2015-02-14T10:00:00.000-08:00","0","6","2940","62.0","18.75","0","0.0","1999-06-13T17:00:00.000-07:00","725","729","1","","","2","","2","1","10","0","18432","17006.0","49.0","14700","27","8000","21","","0","0","0","0","0","","10","5","2","42600","18432","1843","12","5","12","100","0","0","","4","124","9","188","2","34600","5","9","0","40.0"
"41000846","43876633","24000.0","16700.0","60","13.99","4.7","0.58","558.32","C","C4","24","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-13T10:03:02.000-08:00","2015-02-27T10:06:08.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-13T09:47:31.000-08:00","","NOT_APPROVED","","debt_consolidation","433xx","OH","0","F","Line worker","2015-02-13T14:00:00.000-08:00","0","8","7314","76.6","19.28","0","0.0","2001-11-12T16:00:00.000-08:00","675","679","1","","","5","","6","1","10","0","46575","31114.0","70.6","31200","22","23460","16","","0","0","0","0","0","","10","3","6","193460","171691","19077","9","3","4","100","0","0","0","5","136","6","159","6","44100","6","8","0","50.0"
"40920796","43796574","12500.0","5200.0","36","6.68","1.5","0.78","384.14","A","A3","12","RENT","93840.0","NOT_VERIFIED","2015-02-11T11:25:59.000-08:00","2015-02-25T11:29:38.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-11T11:14:43.000-08:00","2015-02-13T11:39:21.000-08:00","APPROVED","","debt_consolidation","945xx","CA","0","F","Senior HR Rep","2015-02-11T14:00:00.000-08:00","0","1","7121","54.6","22.8","1","0.0","2004-12-10T16:00:00.000-08:00","725","729","0","15","","","15","12","0","16","0","90284","8724.0","49.6","15700","32","101763","6","","0","0","0","0","0","","16","1","12","119363","90284","5643","4","3","3","96","0","0","0","26","98","5","122","12","17600","5","5","0","0.0"
"40846805","43712536","15000.0","7700.0","36","6.39","1.3","0.78","458.99","A","A2","0","MORTGAGE","49939.0","VERIFIED","2015-02-11T09:31:59.000-08:00","2015-02-25T09:39:15.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-06T13:36:57.000-08:00","2015-02-14T08:25:10.000-08:00","APPROVED","","debt_consolidation","724xx","AR","0","F","","2015-02-11T10:00:00.000-08:00","0","3","41391","13.6","22.61","1","0.0","1976-09-05T17:00:00.000-07:00","805","809","0","3","","9","3","9","3","12","0","35287","6509.0","12.1","47900","33","33822","16","3","0","0","0","0","0","","12","2","9","141097","84744","7062","14","5","8","97","0","0","0","14","151","5","461","9","53900","5","9","0","0.0"
"41051750","43927579","12000.0","4675.0","36","7.89","2.15","0.78","375.43","A","A5","108","RENT","137000.0","NOT_VERIFIED","2015-02-13T21:30:26.000-08:00","2015-02-27T21:31:50.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T21:29:53.000-08:00","","NOT_APPROVED","","credit_card","025xx","MA","0","F","VP of Marketing","2015-02-14T06:00:00.000-08:00","0","8","33650","62.5","30.28","0","0.0","1994-04-13T17:00:00.000-07:00","670","674","0","","101","13","","13","0","20","1","121954","92698.0","65.0","89700","30","51760","22","","1","0","0","0","0","","20","0","13","194460","121954","6098","13","7","10","100","0","0","0","8","150","12","250","13","142700","12","16","0","50.0"
"41101033","43976856","12000.0","4650.0","36","9.99","3.55","0.85","387.15","B","B3","0","RENT","33500.0","NOT_VERIFIED","2015-02-14T09:03:58.000-08:00","2015-02-28T09:14:29.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T09:00:17.000-08:00","","NOT_APPROVED","","credit_card","804xx","CO","0","F","Driver/warehouse","2015-02-14T10:00:00.000-08:00","0","2","2742","73.9","18.77","0","0.0","2005-07-13T17:00:00.000-07:00","700","704","0","","","11","","20","0","7","0","17251","13510.0","81.9","10500","13","13594","3","","0","0","0","0","0","","7","0","20","30094","17251","2464","1","1","1","100","0","0","0","9","115","2","25","20","16500","2","2","0","0.0"
"41100842","43976654","12000.0","4650.0","36","6.92","1.7","0.78","370.09","A","A4","120","RENT","75000.0","NOT_VERIFIED","2015-02-13T17:32:33.000-08:00","2015-02-27T17:40:11.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T17:10:11.000-08:00","","NOT_APPROVED","","debt_consolidation","934xx","CA","0","F","general manager","2015-02-13T18:00:00.000-08:00","0","3","40433","21.0","12.78","0","0.0","1995-05-13T17:00:00.000-07:00","710","714","1","","","3","","12","0","9","0","26031","16461.0","23.2","51200","13","10000","10","","0","0","0","0","0","","9","3","3","80800","26031","2892","6","4","5","100","0","0","0","3","73","6","237","10","70800","6","8","0","20.0"
"41150728","44026528","10000.0","2625.0","36","7.89","2.15","0.78","312.86","A","A5","120","OWN","31000.0","NOT_VERIFIED","2015-02-11T12:18:26.000-08:00","2015-02-25T12:25:20.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-11T08:22:25.000-08:00","2015-02-13T13:12:06.000-08:00","APPROVED","","credit_card","714xx","LA","0","W","Kids World Director","2015-02-12T02:00:00.000-08:00","0","14","12499","49.6","19.73","1","0.0","1998-09-10T17:00:00.000-07:00","675","679","1","16","","6","16","6","0","23","0","13787","13787.0","37.5","24800","33","0","28","","0","0","0","0","0","","23","4","6","36800","13787","689","13","10","12","97","0","0","0","5","148","15","197","6","36800","15","23","225","9.1"
"41140959","44016763","16000.0","8550.0","36","6.92","1.7","0.78","493.45","A","A4","84","OWN","54000.0","NOT_VERIFIED","2015-02-11T18:33:47.000-08:00","2015-02-25T18:40:26.000-08:00","2015-02-12T06:00:00.000-08:00","2015-02-11T17:39:52.000-08:00","","NOT_APPROVED","","credit_card","960xx","CA","0","F","Ranch Manager","2015-02-12T06:00:00.000-08:00","0","0","4491","55.1","2.44","0","0.0","2000-05-11T17:00:00.000-07:00","745","749","0","","","2","","72","0","3","0","5509","5509.0","47.9","10000","14","0","12","","0","0","0","0","0","","3","0","71","11500","5509","1836","9","1","2","100","0","0","0","2","138","1","177","72","11500","1","3","0","0.0"
"40932258","43808115","12000.0","4525.0","36","7.89","2.15","0.78","375.43","A","A5","48","MORTGAGE","111000.0","NOT_VERIFIED","2015-02-14T10:52:06.000-08:00","2015-02-28T11:05:50.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T10:50:53.000-08:00","","NOT_APPROVED","","debt_consolidation","804xx","CO","0","F","Sales Consultant","2015-02-14T14:00:00.000-08:00","0","3","2187","77.0","9.34","0","0.0","2000-12-13T16:00:00.000-08:00","670","674","1","","82","6","","29","1","8","1","61289","48461.0","63.2","9500","25","15394","15","","1","0","0","0","0","","6","2","6","249794","195354","24419","8","2","2","100","0","0","0","9","130","3","170","6","56800","4","6","0","50.0"
"41100942","43976762","12000.0","4525.0","60","15.61","6.12","0.61","289.34","D","D1","96","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-13T21:30:17.000-08:00","2015-02-27T21:36:04.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T21:24:58.000-08:00","","NOT_APPROVED","","debt_consolidation","921xx","CA","0","W","Claims Examiner","2015-02-14T18:00:00.000-08:00","0","4","8309","76.4","20.0","0","0.0","2002-09-13T17:00:00.000-07:00","680","684","1","","","5","","5","1","17","0","36569","31686.0","52.5","35200","21","16382","17","","0","0","0","0","0","","17","2","5","253582","205987","12117","6","5","6","100","0","0","0","3","149","11","140","5","60400","11","14","0","83.3"
"41040435","43916215","18500.0","11000.0","36","5.93","1.0","0.78","562.22","A","A1","120","OWN","164000.0","NOT_VERIFIED","2015-02-11T04:44:13.000-08:00","2015-02-25T04:47:54.000-08:00","2015-02-11T06:00:00.000-08:00","2015-02-11T04:44:00.000-08:00","","NOT_APPROVED","","major_purchase","330xx","FL","0","F","owner","2015-02-11T06:00:00.000-08:00","0","1","14314","17.0","2.21","0","0.0","1971-08-10T17:00:00.000-07:00","795","799","1","","","0","","86","0","14","0","17727","17727.0","13.0","100200","23","0","22","","0","0","0","0","0","","14","1","10","139500","17727","1266","12","7","12","100","0","0","","1","71","14","522","10","139500","10","14","0","0.0"
